log_price,price_vnd,predicted_log_sold,predicted_sold
11.141876276228,68999.99999999997,1.5630586980782417,3.7733993261436343
11.178138149092751,71548.02435859032,1.5648104299127839,3.7817683697221733
11.214400021957502,74190.14051486431,1.7506222709010142,4.75818471218076
11.250661894822253,76929.82302995065,1.6570048130588506,4.24358179277022
11.286923767687004,79770.67477132712,1.8845623004431113,5.583472228412109
11.323185640551756,82716.43165083464,1.6688103308363547,4.305851832659788
11.359447513416507,85770.96753765306,1.6688103308363547,4.305851832659788
11.395709386281258,88938.29935270154,1.7537048744405865,4.775962299304994
11.431971259146009,92222.59235116014,1.3671296629777476,2.9240711085259385
11.46823313201076,95628.16560006178,1.4780718483916044,3.3844835763704255
11.50449500487551,99159.49765815698,1.4780718483916044,3.3844835763704255
11.540756877740261,102821.232465521,1.439493872498266,3.2185601472732985
11.577018750605012,106618.18545064854,1.4001570480853267,3.055836878246634
11.613280623469763,110555.3498630674,1.5040829143876717,3.5000248293197886
11.649542496334515,114637.90333979882,1.5040829143876717,3.5000248293197886
11.685804369199266,118871.21471429907,1.5051501255154478,3.5048298694329922
11.722066242064017,123260.85107683897,1.6060223294924059,3.982951217631194
11.758328114928768,127812.58509560276,1.4805124890752526,3.3951975945796926
11.794589987793518,132532.4026081367,1.462780970705667,3.3179509418098405
11.830851860658269,137426.51049312958,1.4401421955335276,3.2212960237624575
11.86711373352302,142501.34483287716,1.411607685257842,3.1025457073383143
11.90337560638777,147763.5793771651,1.3949358389073798,3.034715692560031
11.939637479252522,153220.13431970033,1.3810464694469684,2.979063417816037
11.975899352117274,158878.18539863336,1.3578131783169605,2.887682331180833
12.012161224982025,164745.17333313733,1.455218474300935,3.2854196173909624
12.048423097846776,170828.81360845768,1.5360602156458145,3.6462489453779847
12.084684970711526,177137.10662229513,1.4992378288612167,3.478274557662452
12.120946843576277,183678.34820586903,1.406517678276855,3.081716775721751
12.157208716441028,190461.14053349546,1.3105917268337912,2.7083674036154313
12.193470589305779,197494.40343502737,1.3141670984198512,2.7216499258878355
12.22973246217053,204787.38612603294,1.3661365780355632,2.920176106949818
12.26599433503528,212349.67937113863,1.3275297851644061,2.7717149244962145
12.302256207900033,220191.22809653237,1.3374119569575742,2.809172435280354
12.338518080764784,228322.3444682117,1.1662337530874691,2.20988064140433
12.374779953629535,236753.72145318027,1.2041104302658885,2.333792118036122
12.411041826494285,245496.4468814201,1.245356999310522,2.4741748560021937
12.447303699359036,254562.01802713677,1.2204271103453446,2.3886347455388712
12.483565572223787,263962.3567284515,1.2424069341919597,2.463940916759373
12.519827445088538,273709.8250654229,1.2135022023277753,2.365249824285865
12.556089317953289,283817.2416170172,1.2136256963642575,2.365665438232831
12.59235119081804,294297.8983184047,1.2004368612426548,2.321567670005728
12.628613063682792,305165.57794075273,1.2094402686878138,2.3516081274079887
12.664874936547543,316434.5722164979,1.2092990163092872,2.3511347382225645
12.701136809412294,328119.70063394273,1.196344153095411,2.308001243589794
12.737398682277044,340236.32992588077,1.149980393876346,2.158130990376058
12.773660555141795,352800.39427788847,1.2602651140794812,2.5263562501416996
12.809922428006546,365828.416282855,1.114224781244538,2.0472050128379053
12.846184300871297,379337.52866930736,1.0971396910013502,1.9955854582194452
12.882446173736048,393345.4968321052,1.0987885581451582,2.000528855040277
12.918708046600798,407870.74219513446,1.0832330039916716,1.9542151177651865
12.954969919465551,422932.3664367242,1.0710599554828415,1.9184713107639864
12.991231792330302,438550.17660964036,1.0804611722094126,1.946037868625182
13.027493665195053,454744.7111887018,1.080387366377321,1.9458204418726943
13.063755538059803,471537.26708025846,1.080387366377321,1.9458204418726943
13.100017410924554,488949.9276290618,1.0653814703427036,1.9019457791923489
13.136279283789305,507005.591659354,1.0548899253867892,1.8716590397455204
13.172541156654056,525728.0035883681,1.0548899253867892,1.8716590397455204
13.208803029518807,545141.7846518394,0.9881580744613635,1.6862819813042398
13.245064902383557,565272.4652825935,0.9877596262652562,1.6852118503045945
13.28132677524831,586146.518684789,0.9855825144146643,1.6793722028533522
13.317588648113059,607791.3956479642,0.9872227875215658,1.6837707114125418
13.353850520977812,630235.5606466898,0.986699907012994,1.6823677868309912
13.390112393842562,653508.5292732599,0.9875722631817337,1.6847087878615477
13.426374266707313,677640.9070527004,0.9890786319334459,1.6887559968162704
13.462636139572064,702664.4296910955,0.971026804097096,1.640654502636596
13.498898012436815,728612.0048101845,0.9654655114431512,1.62600980960557
13.535159885301566,755517.7552231067,0.9310598085954633,1.5371966961056214
13.571421758166316,783417.0638082045,0.9300349291156516,1.534597707328163
13.607683631031069,812346.620039898,0.8899579531222148,1.4350272638435868
13.643945503895818,842344.4682378147,0.8899579531222148,1.4350272638435868
13.68020737676057,873450.0575976536,0.8901439811529644,1.4354802893067125
13.716469249625321,905704.2940695209,0.8898527626996201,1.43477113576802
13.752731122490072,939149.5941520323,0.8898527626996201,1.43477113576802
13.788992995354823,973829.9406728649,0.890497772948358,1.4363420946917596
13.825254868219574,1009790.9406291468,0.8695679504705855,1.3858798125596774
13.861516741084325,1047079.8851637372,0.8620740167925697,1.3680670148055265
13.897778613949075,1085745.8117562726,0.8620740167925697,1.3680670148055265
13.934040486813828,1125839.5687107649,0.8620740167925697,1.3680670148055265
13.970302359678577,1167413.8820245443,0.8620740167925697,1.3680670148055265
14.00656423254333,1210523.4247265276,0.8504741078680456,1.3407563598993844
14.04282610540808,1255224.8887759147,0.8298655644604693,1.2930104574445678
14.079087978272831,1301577.059615964,0.8298655644604693,1.2930104574445678
14.115349851137582,1349640.8934808099,0.8298655644604693,1.2930104574445678
14.151611724002333,1399479.5975570276,0.7765163326114248,1.1738859634565548
14.187873596867083,1451158.713105351,0.7733511891768787,1.1670161802317027
14.224135469731834,1504746.2016518563,0.7733511891768787,1.1670161802317027
14.260397342596587,1560312.5343619585,0.7733511891768787,1.1670161802317027
14.296659215461336,1617930.7847147398,0.7733511891768787,1.1670161802317027
14.332921088326088,1677676.7245995372,0.7733511891768787,1.1670161802317027
14.36918296119084,1739628.9239610543,0.7733511891768787,1.1670161802317027
14.40544483405559,1803868.8541241742,0.7733511891768787,1.1670161802317027
14.44170670692034,1870480.9949342378,0.7733511891768787,1.1670161802317027
14.477968579785092,1939552.9458537474,0.7733511891768787,1.1670161802317027
14.514230452649842,2011175.5411615744,0.7739349483585912,1.1682815651279244
14.550492325514593,2085442.9694061673,0.7753654476799415,1.1713855100015462
14.586754198379346,2162452.897269858,0.770152436026851,1.1600955050658097
14.623016071244095,2242306.5980071216,0.770152436026851,1.1600955050658097
14.659277944108847,2325109.0846257885,0.770152436026851,1.1600955050658097
14.695539816973598,2410969.2479861826,0.7707558913905387,1.1613994196719815
14.731801689838349,2499999.9999999995,0.7853762309755681,1.1932319473221553
